%   Freq/Hz         Power
 4.156494e+01  -3.669623e+00
 4.162598e+01  -3.436537e+00
 4.168701e+01  -3.707618e+00
 4.174805e+01  -3.651811e+00
 4.180908e+01  -3.534505e+00
 4.187012e+01  -3.546818e+00
 4.193115e+01  -3.348642e+00
 4.199219e+01  -3.682966e+00
 4.205322e+01  -3.403490e+00
 4.211426e+01  -3.674647e+00
 4.217529e+01  -3.582011e+00
 4.223633e+01  -3.473842e+00
 4.229736e+01  -3.537332e+00
 4.235840e+01  -3.817101e+00
 4.241943e+01  -3.760929e+00
 4.248047e+01  -3.671315e+00
 4.254150e+01  -3.835766e+00
 4.260254e+01  -4.120654e+00
 4.266357e+01  -3.981203e+00
 4.272461e+01  -3.810703e+00
 4.278564e+01  -3.966856e+00
 4.284668e+01  -3.857946e+00
 4.290771e+01  -4.036727e+00
 4.296875e+01  -3.982960e+00
 4.302979e+01  -3.892287e+00
 4.309082e+01  -4.177058e+00
 4.315186e+01  -4.185852e+00
 4.321289e+01  -4.219431e+00
 4.327393e+01  -4.269335e+00
 4.333496e+01  -4.176915e+00
 4.339600e+01  -4.100375e+00
 4.345703e+01  -4.064620e+00
 4.351807e+01  -4.102030e+00
 4.357910e+01  -4.235796e+00
 4.364014e+01  -4.273585e+00
 4.370117e+01  -4.250410e+00
 4.376221e+01  -4.316626e+00
 4.382324e+01  -4.384887e+00
 4.388428e+01  -4.153318e+00
 4.394531e+01  -4.329368e+00
 4.400635e+01  -4.551633e+00
 4.406738e+01  -4.304309e+00
 4.412842e+01  -4.502738e+00
 4.418945e+01  -4.350363e+00
 4.425049e+01  -4.362881e+00
 4.431152e+01  -4.479728e+00
 4.437256e+01  -4.346842e+00
 4.443359e+01  -4.332909e+00
 4.449463e+01  -4.373392e+00
 4.455566e+01  -4.465881e+00
 4.461670e+01  -4.608675e+00
 4.467773e+01  -4.267499e+00
 4.473877e+01  -4.322762e+00
 4.479980e+01  -4.661054e+00
 4.486084e+01  -4.431476e+00
 4.492188e+01  -4.365602e+00
 4.498291e+01  -4.713901e+00
 4.504395e+01  -4.646239e+00
 4.510498e+01  -4.558834e+00
 4.516602e+01  -4.643771e+00
 4.522705e+01  -4.660370e+00
 4.528809e+01  -4.619545e+00
 4.534912e+01  -4.491667e+00
 4.541016e+01  -4.556522e+00
 4.547119e+01  -4.663947e+00
 4.553223e+01  -4.633787e+00
 4.559326e+01  -4.823665e+00
 4.565430e+01  -4.920094e+00
 4.571533e+01  -4.772007e+00
 4.577637e+01  -4.881797e+00
 4.583740e+01  -4.826050e+00
 4.589844e+01  -4.417593e+00
 4.595947e+01  -4.800158e+00
 4.602051e+01  -5.190682e+00
 4.608154e+01  -4.924669e+00
 4.614258e+01  -4.867065e+00
 4.620361e+01  -5.358311e+00
 4.626465e+01  -5.097517e+00
 4.632568e+01  -5.049555e+00
 4.638672e+01  -5.473981e+00
 4.644775e+01  -5.142211e+00
 4.650879e+01  -5.465504e+00
 4.656982e+01  -5.135794e+00
 4.663086e+01  -5.302674e+00
 4.669189e+01  -5.297884e+00
 4.675293e+01  -5.330291e+00
 4.681396e+01  -5.470107e+00
 4.687500e+01  -5.128609e+00
 4.693604e+01  -5.384578e+00
 4.699707e+01  -5.255312e+00
 4.705811e+01  -5.241938e+00
 4.711914e+01  -5.223570e+00
